customer_id,age,snapshot_date,occ_accountant,occ_architect,occ_developer,occ_doctor,occ_engineer,occ_entrepreneur,occ_journalist,occ_lawyer,occ_manager,occ_mechanic,occ_media_manager,occ_musician,occ_scientist,occ_teacher,occ_unknown,occ_writer,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,monthly_balance,credit_history_age_months,mix_bad,mix_good,mix_standard,mix_unknown,behav_high_spent_large_value_payments,behav_high_spent_medium_value_payments,behav_high_spent_small_value_payments,behav_low_spent_large_value_payments,behav_low_spent_medium_value_payments,behav_low_spent_small_value_payments,behav_unknown,loan_type_count,emi_to_income_ratio,debt_to_income,delayed_payment_rate,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,default_flag,month
CUS_0x1226,52.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11421.51,1030.7925,5,3,14,3.0,19,15.0,15.72,7.0,1278.12,24.01655809850224,1,20.892935942627965,55.88990034598506,316.296413711387,362,0,0,0,1,0,0,0,0,0,0,1,3,0.0202688086522049,0.1119046430813438,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x122f,70.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18231.52,1448.293333333333,6,20,15,9.0,35,17.0,1.83,7.0,1358.96,34.00302836545173,1,86.60864700923113,102.26056639522304,245.96011992887915,185,0,0,0,1,0,0,0,0,0,1,0,9,0.0598004872465277,0.0745390400800372,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-05
CUS_0x1233,51.0,2024-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42112.56,3511.38,5,6,9,4.0,1,3.0,9.41,4.0,1052.71,25.03652442406168,0,132.19354223673596,218.9142599005297,290.0301978627343,202,0,1,0,0,0,0,0,0,0,1,0,4,0.0376471763912581,0.0249975304279768,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1236,25.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28352.24,2385.686666666667,4,4,7,3.0,4,0.0,9.02,0.0,1085.7,23.101989352758928,0,46.3907297619036,101.71524766286512,380.462689241898,202,0,1,0,0,0,0,0,0,0,1,0,3,0.0194454411847477,0.0382932706551581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1249,32.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9529.855,688.1545833333333,9,8,26,3.0,50,15.0,7.2,10.0,1818.36,35.67904963474193,1,12.010942528772643,50.6320354592125,296.1724803453482,86,1,0,0,0,0,0,0,0,0,1,0,3,0.0174538436852271,0.1908066806892654,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x125c,35.0,2024-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32129.0,2514.4166666666665,3,7,10,2.0,28,19.0,16.84,8.0,2554.25,30.281945043658663,1,34.996481164896124,93.27286749089956,403.172318010871,164,0,0,1,0,0,0,0,0,1,0,0,2,0.0139183300957396,0.0794998288150891,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-05
CUS_0x1286,70.0,2024-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33642.07,2509.505833333333,7,3,12,2.0,22,8.0,0.1399999999999996,8.0,696.57,32.07386883283608,0,29.56393249432308,10000.0,430.5489705600272,275,0,0,1,0,0,1,0,0,0,0,0,2,0.011780778550753,0.0207053252073965,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x128f,32.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75816.52,6291.043333333334,6,9,22,5.0,20,25.0,27.85,9.0,2555.9,30.813631817618536,1,158.16377910521788,73.05451259749084,637.8860416306247,74,0,0,0,1,0,0,0,0,0,0,1,5,0.0251411046983544,0.0337116501786154,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x12a8,44.0,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103092.27,8311.0225,3,6,10,4.0,22,15.0,15.53,4.0,300.65,39.79152936733932,1,328.6048363557977,65.92393372719343,676.5734799170089,164,0,0,1,0,1,0,0,0,0,0,0,4,0.0395384366190559,0.0029163195261875,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x1309,51.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106876.77,9149.3975,4,5,12,1.0,21,20.0,8.24,4.0,356.07,32.777617530254595,0,62.24258065692497,119.84314095421904,972.854028388856,353,0,1,0,0,1,0,0,0,0,0,0,1,0.0068029157829163,0.0033315939469353,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x131f,46.0,2024-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68105.6,5636.466666666667,8,8,19,5.0,28,27.0,26.05,13.0,2867.7,24.1459024679162,1,279.08206906571314,62.664706965685504,471.8998906352681,29,1,0,0,0,0,1,0,0,0,0,0,5,0.0495136555523637,0.0421066696424376,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-05
CUS_0x133b,33.0,2024-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44261.65,3317.279510476521,4,1,5,1.0,4,12.0,-1.64,2.0,452.2,35.48997956263001,0,460.3113893092255,348.0590151520802,277.5680017288395,363,0,0,0,1,0,0,0,1,0,0,0,1,0.1387617135835209,0.0102165192666789,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1343,21.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125280.36,10704.03,0,5,3,4.0,2,5.0,11.69,0.0,1388.43,32.426284137939646,0,305.722776200006,145.34336201210874,859.3368617878853,267,0,1,0,0,1,0,0,0,0,0,0,4,0.028561464812786,0.0110825830960255,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x1382,45.0,2024-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11391.83,752.3349060667548,8,5,1,4.0,17,19.0,14.02,4.0,589.97,24.736315985466103,0,10000.0,18.57588363160864,299.3465423111908,234,0,0,1,0,0,0,0,1,0,0,0,4,13.291952718611062,0.0517888697426137,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x13c7,34.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69341.52,5919.46,3,3,11,1.0,13,9.0,7.58,8.0,302.75,41.310443588996094,0,54.60540123017218,328.36645268010443,468.9741460897234,190,0,0,1,0,0,0,0,0,0,0,1,1,0.0092247267876076,0.0043660710062311,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-04
CUS_0x13d5,50.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124183.56,10156.63,7,5,5,2.0,12,17.0,11.19,6.0,247.96,37.84311828137015,-1,156.30495165285998,78.03561973516958,1021.3224286119704,376,0,1,0,0,1,0,0,0,0,0,0,2,0.0153894502066984,0.0019967216272427,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x13f8,19.0,2024-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145858.88,11878.906666666668,5,4,7,4.0,0,6.0,5.91,1.0,1321.93,39.01039483171687,0,262.4006748778315,169.49535715112248,995.9946346377128,364,0,0,0,1,1,0,0,0,0,0,0,4,0.0220896318357439,0.0090630752135214,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x1422,18.0,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57877.95,4531.1625,8,10,15,5.0,19,13.0,14.36,15.0,1805.92,34.802380380094945,1,204.4724625889849,294.4347682469838,244.2090191640313,240,0,0,1,0,0,0,0,0,0,1,0,5,0.0451258286563293,0.0312022108592305,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-04
CUS_0x1472,38.0,2024-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15512.055,1431.67125,3,4,13,5.0,10,9.0,16.95,9.0,865.3,34.679209378948634,1,48.133044776219066,182.1360313123517,202.8980489114292,144,0,0,1,0,0,0,0,0,0,1,0,5,0.0336201797558057,0.0557824221226652,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x148e,45.0,2024-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19911.77,1833.3141666666668,5,5,17,7.0,12,15.0,21.01,6.0,2141.86,27.76849156840357,1,95.50358440605991,58.10678715144866,279.72104510915807,245,0,0,1,0,0,1,0,0,0,0,0,7,0.0520934088343977,0.1075675341770219,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x14ce,44.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17776.2,1727.35,20,6,34,5.0,51,12.0,16.99,14.0,2221.13,26.029248840375608,1,57.275959322842034,10000.0,346.8038665689816,227,0,0,1,0,0,0,0,0,0,1,0,5,0.0331582825269007,0.1249496517815956,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x150b,21.0,2024-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17009.84,1469.486666666667,7,8,15,3.0,34,16.0,19.22,6.0,2587.8,36.37459963668278,1,10000.0,94.08350964786295,263.21363355610214,154,0,0,1,0,0,0,0,0,0,1,0,3,6.805097471679452,0.1521354698221735,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1528,44.0,2024-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19344.27,1541.0225,5,3,8,1.0,14,13.0,3.28,2.0,861.19,36.69148954631649,0,12.23465090770387,59.053934024676416,249.12525067389424,334,0,0,1,0,0,0,0,0,0,1,0,1,0.0079393071208914,0.0445191263356022,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x1534,26.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24482.38,2242.1983333333333,6,4,9,1.0,25,20.0,8.31,8.0,725.13,24.2025689114208,1,15.625747735807051,119.79954845181094,348.7945371457154,308,0,0,0,1,0,0,1,0,0,0,0,1,0.0069689409288683,0.0296184439584713,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-04
CUS_0x15a3,31.0,2024-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16490.8,1574.2333333333331,1,3,5,2.0,6,8.0,-3.5,3.0,1015.0,27.120114277847787,0,17.109480302380938,136.75095359031434,293.56289944063803,258,0,1,0,0,0,0,0,0,0,1,0,2,0.01086845256043,0.0615494700075193,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x15a7,22.0,2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120368.32,10210.693333333336,1,7,12,3.0,1,9.0,8.87,1.0,785.01,39.00212050225493,0,288.94969199284304,338.30237913918234,643.8172622013083,262,0,1,0,0,0,1,0,0,0,0,0,3,0.0282987337450975,0.0065217326286517,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-05
CUS_0x15b4,23.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106168.77,8700.3975,0,4,9,3.0,2,11.0,4.62,4.0,525.82,34.674693721706426,0,191.44880586599075,1054.2301015011735,791.8875793083447,297,0,1,0,0,0,0,0,0,0,0,1,3,0.0220046044868629,0.0049526805293119,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x15dd,70.0,2024-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13351.83,1256.6525,6,3,13,2.0,13,13.0,19.48,1.0,303.84,26.12263728826686,1,13.913944014294458,50.06530934782391,341.6859966378817,281,0,0,0,1,0,0,0,0,1,0,0,2,0.0110722288097102,0.0227564311408997,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x15f4,18.0,2024-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93712.29,7832.357500000001,6,4,10,0.0,15,20.0,15.44,5.0,20.09,37.13005147786682,1,10000.0,623.3370685259705,439.8986814740297,371,0,0,1,0,0,0,0,0,1,0,0,1,1.2767547957304042,0.0002143795653697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x15f8,37.0,2024-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69840.02,5874.001666666668,6,5,10,1.0,21,8.0,8.42,4.0,651.86,40.276293162818725,0,49.69735077100569,161.05925223455645,630.79550530822,230,0,1,0,0,0,0,0,0,0,0,1,1,0.0084605612308597,0.0093336170293192,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x1628,33.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17446.07,1245.8391666666666,6,7,15,7.0,20,20.0,7.23,8.0,2239.2,23.459631480359725,1,73.0994173839119,113.6611442061258,227.82335507662896,183,0,0,1,0,0,0,0,0,0,1,0,7,0.0586748429008655,0.1283498231980039,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-04
CUS_0x162f,35.0,2024-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9743.96,889.9966666666666,8,7,4,4.0,20,12.0,9.98,5.0,625.73,21.99770365688404,0,18.85845156233991,70.83848547289192,289.30272963143483,203,0,1,0,0,0,0,0,0,0,1,0,4,0.0211893507792237,0.0642172176404665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1631,45.0,2024-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63093.32,5212.776666666667,4,3,7,3.0,19,13.0,11.71,6.0,1441.44,40.91673521539371,1,120.85044028056808,76.15493041454476,574.2722959715537,106,0,0,1,0,0,1,0,0,0,0,0,3,0.0231835062210417,0.022846158674167,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-05
CUS_0x1640,28.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102910.11000000002,8707.8425,7,6,11,2.0,29,15.0,19.1,8.0,930.24,32.1791560489744,1,166.0483202490832,649.914332776222,334.821596974695,244,0,0,1,0,0,0,0,0,1,0,0,2,0.0190688244819636,0.0090393451139057,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-06
CUS_0x1699,29.0,2024-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59962.52,4976.876666666666,3,7,28,5.0,26,12.0,9.41,11.0,2660.36,34.1706405487926,1,140.262837637688,120.56930022871886,506.8555288002598,207,0,0,1,0,0,0,0,0,0,0,1,5,0.0281829040645347,0.0443670479492856,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-06
CUS_0x16b1,36.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67412.2,5911.6833333333325,6,5,7,2.0,23,12.0,18.7,9.0,858.85,37.420087939224615,1,106.59293418922586,10000.0,508.8714529394218,345,0,0,1,0,0,1,0,0,0,0,0,2,0.0180308937706788,0.0127402754990936,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x16c4,18.0,2024-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8473.795,512.1495833333332,4,7,7,-100.0,20,14.0,12.78,10.0,1040.14,35.327899012644245,1,16.79884713235609,25.57495899263232,298.84115220834485,213,0,0,1,0,0,0,0,0,0,0,1,3,0.032800665428683,0.1227478361230122,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-06
CUS_0x16cf,18.0,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17206.61,1523.884166666667,10,8,33,8.0,38,16.0,1.85,10.0,3218.04,32.329236291759045,1,65.32208336856283,204.4687062019744,172.59762709612954,116,0,0,0,1,0,0,0,0,0,1,0,8,0.042865517470037,0.1870234752807206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
CUS_0x16d4,44.0,2024-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174353.0,14739.416666666664,2,4,6,3.0,16,10.0,8.75,2.0,405.65,36.92759723458374,0,380.72249029763833,284.81621692738133,1048.4029594416472,353,0,1,0,0,0,0,0,0,0,0,1,3,0.0258302278107549,0.0023266017791491,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-04
