customer_id,age,snapshot_date,occ_accountant,occ_architect,occ_developer,occ_doctor,occ_engineer,occ_entrepreneur,occ_journalist,occ_lawyer,occ_manager,occ_mechanic,occ_media_manager,occ_musician,occ_scientist,occ_teacher,occ_unknown,occ_writer,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,monthly_balance,credit_history_age_months,mix_bad,mix_good,mix_standard,mix_unknown,behav_high_spent_large_value_payments,behav_high_spent_medium_value_payments,behav_high_spent_small_value_payments,behav_low_spent_large_value_payments,behav_low_spent_medium_value_payments,behav_low_spent_small_value_payments,behav_unknown,loan_type_count,emi_to_income_ratio,debt_to_income,delayed_payment_rate,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,default_flag,month
CUS_0x1197,28.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92300.01,7437.6675,2,4,11,3.0,27,9.0,18.96,2.0,755.17,26.98978682085289,1,10000.0,220.8621525417414,581.1567885447394,227,0,0,0,1,0,0,0,1,0,0,0,3,1.344507535460546,0.0081816892544215,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-12
CUS_0x11ac,33.0,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69136.54,5902.378333333332,3,4,14,0.0,14,18.0,7.18,3.0,478.85,32.103163720187204,1,0.0,435.93700154823983,444.3008317850936,209,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0069261493271141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-08
CUS_0x11ae,22.0,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14550.52,1392.543333333333,7,10,25,9.0,43,20.0,23.08,6.0,4444.99,25.56948290194817,1,95.91103044567788,123.13871021618075,210.2045926714747,132,0,0,0,1,0,0,0,0,0,1,0,9,0.0688747187608844,0.3054866767648166,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-11
CUS_0x11b7,28.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70099.04,5420.165108200587,1,1,10,3.0,5,6.0,9.85,5.0,498.61,28.95181592765235,0,790.3394730098074,134.97005888833945,601.9706932345978,292,0,1,0,0,0,1,0,0,0,0,0,3,0.1458146490434473,0.0071129362113946,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-01
CUS_0x11c1,34.0,2025-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29902.22,2230.851666666667,6,3,12,3.0,9,13.0,9.57,0.0,533.71,38.3218305566926,1,66.21032709571732,44.11332027545772,352.7615192954917,242,0,0,1,0,0,0,0,0,0,0,1,3,0.0296793946836674,0.0178485075690032,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-01
CUS_0x11d9,42.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87538.24,6183.897311926858,2,4,3,0.0,11,6.0,4.6,2.0,41.82,30.91408081868636,0,955.9560214064752,235.8595670940916,738.1257662392418,303,0,0,0,1,0,0,1,0,0,0,0,1,0.154587952093371,0.0004777340737031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-01
CUS_0x11e2,34.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44986.55,3689.879166666667,6,5,11,1.0,0,4.0,10.26,3.0,753.21,25.58628563739529,0,23.26713547724025,43.20363344633164,542.5171477430948,240,0,1,0,0,1,0,0,0,0,0,0,1,0.0063056632551626,0.0167430042979512,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-12
CUS_0x11ec,34.0,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14867.69,1005.9741666666664,9,9,18,6.0,39,15.0,18.5,8.0,2344.06,24.34438751567912,1,55.45960424165637,100.14574834721886,224.99206407779144,206,0,0,1,0,0,0,0,0,1,0,0,6,0.055130246957955,0.1576613448356806,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-12
CUS_0x120d,27.0,2025-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18743.075,1330.9229166666669,2,7,4,4.0,7,12.0,9.46,0.0,183.15,34.88858652624127,0,57.80181332894509,140.07549556113565,225.214982776586,272,0,1,0,0,0,0,0,0,0,1,0,4,0.0434298730641075,0.0097716089809169,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-01
CUS_0x121b,42.0,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33209.27,2954.439166666666,1,6,8,2.0,24,4.0,8.99,4.0,743.65,30.248115138975468,0,54.263163320411365,272.1510343712732,259.02971897498213,209,0,0,0,1,0,0,0,0,0,1,0,2,0.0183666544678371,0.0223928439258074,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-09
CUS_0x122c,48.0,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36346.13,3188.8441666666663,8,6,11,3.0,21,15.0,10.54,4.0,1252.46,28.06670356275372,-1,89.06155404212532,110.50970251432872,369.3131601102126,266,0,1,0,0,0,1,0,0,0,0,0,3,0.0279291020154247,0.0344592395393952,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-08
CUS_0x1231,39.0,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30739.3,2298.608333333333,4,4,13,6.0,15,8.0,16.7,5.0,1365.58,23.40314239952093,1,135.2381410533745,106.45326410182086,248.169428178138,218,0,0,1,0,0,0,1,0,0,0,0,6,0.0588347910743273,0.0444245639946257,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-11
CUS_0x1232,18.0,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14937.49,1142.7908333333332,8,8,22,7.0,43,15.0,24.17,9.0,3699.44,23.12096333226524,-1,50.9608782796448,104.14502372361288,239.1731813300757,165,1,0,0,0,0,0,0,0,1,0,0,7,0.044593355838356,0.2476614210285664,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-09
CUS_0x1234,24.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64996.98,5215.415,3,5,12,2.0,26,12.0,19.69,6.0,340.81,42.01869962525193,1,97.54060256064837,586.023630407846,577.8538450608727,389,0,0,1,0,1,0,0,0,0,0,0,2,0.0187023664580188,0.0052434743891177,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-12
CUS_0x1258,50.0,2025-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44955.64,3878.303333333333,4,6,20,0.0,25,9.0,17.2,4.0,766.63,38.79470512627208,1,0.0,70.3366921622799,567.4936411710535,207,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0170530327229242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025-01
CUS_0x126d,36.0,2024-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34710.6,3170.55,6,3,20,-100.0,22,10.0,14.76,10.0,1462.53,33.989022524206824,1,197.1080745500404,324.46240797716166,85.48451747279788,180,0,0,1,0,0,0,0,0,0,1,0,7,0.0621684170096798,0.0421349674162935,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-11
CUS_0x1274,70.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49070.94,4128.245000000001,8,4,50,3.0,13,17.0,12.81,8.0,1800.41,28.695714048288423,-1,72.73879851964888,330.05138747175704,300.0343140085941,71,0,0,1,0,0,0,0,0,0,1,0,3,0.0176197872266904,0.0366899431720688,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-08
CUS_0x1277,23.0,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13762.45,910.8708333333334,7,6,13,5.0,14,8.0,8.39,6.0,720.94,28.35485366787169,-1,3653.0,10000.0,285.2506638926351,137,0,0,1,0,0,0,0,0,0,1,0,5,4.010447877260313,0.0523845681546527,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-10
CUS_0x1278,20.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12416.06,1171.6716666666666,7,5,20,0.0,20,15.0,7.1,7.0,899.73,36.5150797796143,1,0.0,10000.0,340.31285383902195,98,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0724650170827138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-10
CUS_0x127d,43.0,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15096.85,1033.0708333333334,8,6,20,4.0,18,20.0,8.76,6.0,1928.03,32.5165585073259,1,35.31355866891549,63.66859960550003,264.3249250589178,207,0,0,0,1,0,0,1,0,0,0,0,4,0.0341830952239468,0.1277107476062887,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-11
CUS_0x1288,33.0,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60938.13,5163.1775,10,8,31,8.0,26,21.0,17.49,9.0,3947.24,36.591277640451366,1,378.304673376643,509.0452194193506,269.716274387424,65,1,0,0,0,0,0,0,1,0,0,0,8,0.0732697400731706,0.0647745508436179,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-08
CUS_0x1298,49.0,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102080.46,8299.705,5,6,10,4.0,17,15.0,11.17,1.0,89.98,33.24202401455771,1,223.3990346080027,412.5934587332332,453.9780066587642,292,0,0,1,0,0,0,0,0,0,0,1,4,0.0269165030092036,0.000881461545138,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024-11
